anno;cantone;CPA_2_1_descr;misura;statistica;valore
2023;Ticino;92 Servizi riguardanti il gioco d'azzardo;Tot_complessivo_in_fr.;importazioni;0
2023;Ticino;93 Servizi sportivi e di intrattenimento e divertimento;Tot_congiunturale_in_fr.;esportazioni;0
2023;Ticino;93 Servizi sportivi e di intrattenimento e divertimento;Tot_congiunturale_in_fr.;importazioni;0
2023;Ticino;93 Servizi sportivi e di intrattenimento e divertimento;Tot_complessivo_in_fr.;esportazioni;0
2023;Ticino;93 Servizi sportivi e di intrattenimento e divertimento;Tot_complessivo_in_fr.;importazioni;0
2023;Ticino;94 Servizi forniti da organizzazioni associative;Tot_congiunturale_in_fr.;esportazioni;0
2023;Ticino;94 Servizi forniti da organizzazioni associative;Tot_congiunturale_in_fr.;importazioni;0
2023;Ticino;94 Servizi forniti da organizzazioni associative;Tot_complessivo_in_fr.;esportazioni;0
2023;Ticino;94 Servizi forniti da organizzazioni associative;Tot_complessivo_in_fr.;importazioni;0
2023;Ticino;95 Servizi di riparazione di elaboratori elettronici e di beni per uso personale e domestico;Tot_congiunturale_in_fr.;esportazioni;0
2023;Ticino;95 Servizi di riparazione di elaboratori elettronici e di beni per uso personale e domestico;Tot_congiunturale_in_fr.;importazioni;0
2023;Ticino;95 Servizi di riparazione di elaboratori elettronici e di beni per uso personale e domestico;Tot_complessivo_in_fr.;esportazioni;0
2023;Ticino;95 Servizi di riparazione di elaboratori elettronici e di beni per uso personale e domestico;Tot_complessivo_in_fr.;importazioni;0
2023;Ticino;96 Altri servizi personali;Tot_congiunturale_in_fr.;esportazioni;1421
2023;Ticino;96 Altri servizi personali;Tot_congiunturale_in_fr.;importazioni;0
2023;Ticino;96 Altri servizi personali;Tot_complessivo_in_fr.;esportazioni;1421
2023;Ticino;96 Altri servizi personali;Tot_complessivo_in_fr.;importazioni;0
2023;Ticino;97 Servizi di datore di lavoro per personale domestico svolti da famiglie e convivenze;Tot_congiunturale_in_fr.;esportazioni;0
2023;Ticino;97 Servizi di datore di lavoro per personale domestico svolti da famiglie e convivenze;Tot_congiunturale_in_fr.;importazioni;0
2023;Ticino;97 Servizi di datore di lavoro per personale domestico svolti da famiglie e convivenze;Tot_complessivo_in_fr.;esportazioni;0
2023;Ticino;97 Servizi di datore di lavoro per personale domestico svolti da famiglie e convivenze;Tot_complessivo_in_fr.;importazioni;0
2023;Ticino;98 Produzione di beni e servizi per uso proprio da parte di famiglie e convivenze;Tot_congiunturale_in_fr.;esportazioni;0
2023;Ticino;98 Produzione di beni e servizi per uso proprio da parte di famiglie e convivenze;Tot_congiunturale_in_fr.;importazioni;0
2023;Ticino;98 Produzione di beni e servizi per uso proprio da parte di famiglie e convivenze;Tot_complessivo_in_fr.;esportazioni;0
2023;Ticino;98 Produzione di beni e servizi per uso proprio da parte di famiglie e convivenze;Tot_complessivo_in_fr.;importazioni;0
2023;Ticino;99 Servizi forniti da organizzazioni ed organismi extraterritoriali;Tot_congiunturale_in_fr.;esportazioni;0
2023;Ticino;99 Servizi forniti da organizzazioni ed organismi extraterritoriali;Tot_congiunturale_in_fr.;importazioni;0
2023;Ticino;99 Servizi forniti da organizzazioni ed organismi extraterritoriali;Tot_complessivo_in_fr.;esportazioni;0
2023;Ticino;99 Servizi forniti da organizzazioni ed organismi extraterritoriali;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;Totale;Tot_congiunturale_in_fr.;esportazioni;283005718346.07
2024;Svizzera;Totale;Tot_congiunturale_in_fr.;importazioni;222566090374.41
2024;Svizzera;Totale;Tot_complessivo_in_fr.;esportazioni;393833521704.69
2024;Svizzera;Totale;Tot_complessivo_in_fr.;importazioni;327529636427.89
2024;Svizzera;01 Prodotti dell'agricoltura e della caccia e relativi servizi;Tot_congiunturale_in_fr.;esportazioni;154937358.93
2024;Svizzera;01 Prodotti dell'agricoltura e della caccia e relativi servizi;Tot_congiunturale_in_fr.;importazioni;4594398000.8
2024;Svizzera;01 Prodotti dell'agricoltura e della caccia e relativi servizi;Tot_complessivo_in_fr.;esportazioni;154937358.93
2024;Svizzera;01 Prodotti dell'agricoltura e della caccia e relativi servizi;Tot_complessivo_in_fr.;importazioni;4594398000.8
2024;Svizzera;02 Prodotti della silvicoltura, delle operazioni di taglio e trasporto dei tronchi e servizi connessi;Tot_congiunturale_in_fr.;esportazioni;45594289.03
2024;Svizzera;02 Prodotti della silvicoltura, delle operazioni di taglio e trasporto dei tronchi e servizi connessi;Tot_congiunturale_in_fr.;importazioni;64822948.64
2024;Svizzera;02 Prodotti della silvicoltura, delle operazioni di taglio e trasporto dei tronchi e servizi connessi;Tot_complessivo_in_fr.;esportazioni;45594289.03
2024;Svizzera;02 Prodotti della silvicoltura, delle operazioni di taglio e trasporto dei tronchi e servizi connessi;Tot_complessivo_in_fr.;importazioni;64822948.64
2024;Svizzera;"03 Pesci ed altri prodotti della pesca; prodotti dell'acquacoltura; servizi di supporto per la pesca";Tot_congiunturale_in_fr.;esportazioni;217192.05
2024;Svizzera;"03 Pesci ed altri prodotti della pesca; prodotti dell'acquacoltura; servizi di supporto per la pesca";Tot_congiunturale_in_fr.;importazioni;137899497.19
2024;Svizzera;"03 Pesci ed altri prodotti della pesca; prodotti dell'acquacoltura; servizi di supporto per la pesca";Tot_complessivo_in_fr.;esportazioni;17438603.98
2024;Svizzera;"03 Pesci ed altri prodotti della pesca; prodotti dell'acquacoltura; servizi di supporto per la pesca";Tot_complessivo_in_fr.;importazioni;151286155.14
2024;Svizzera;05 Carboni fossili e ligniti;Tot_congiunturale_in_fr.;esportazioni;140905
2024;Svizzera;05 Carboni fossili e ligniti;Tot_congiunturale_in_fr.;importazioni;14456654.38
2024;Svizzera;05 Carboni fossili e ligniti;Tot_complessivo_in_fr.;esportazioni;140905
2024;Svizzera;05 Carboni fossili e ligniti;Tot_complessivo_in_fr.;importazioni;14456654.38
2024;Svizzera;06 Petrolio greggio e gas naturale;Tot_congiunturale_in_fr.;esportazioni;32654
2024;Svizzera;06 Petrolio greggio e gas naturale;Tot_congiunturale_in_fr.;importazioni;2699666425.54
2024;Svizzera;06 Petrolio greggio e gas naturale;Tot_complessivo_in_fr.;esportazioni;32654
2024;Svizzera;06 Petrolio greggio e gas naturale;Tot_complessivo_in_fr.;importazioni;2699666425.54
2024;Svizzera;07 Minerali metalliferi;Tot_congiunturale_in_fr.;esportazioni;227216
2024;Svizzera;07 Minerali metalliferi;Tot_congiunturale_in_fr.;importazioni;4905240.98
2024;Svizzera;07 Minerali metalliferi;Tot_complessivo_in_fr.;esportazioni;227216
2024;Svizzera;07 Minerali metalliferi;Tot_complessivo_in_fr.;importazioni;4905240.98
2024;Svizzera;08 Altri prodotti delle miniere e delle cave;Tot_congiunturale_in_fr.;esportazioni;46700202.8
2024;Svizzera;08 Altri prodotti delle miniere e delle cave;Tot_congiunturale_in_fr.;importazioni;265065543
2024;Svizzera;08 Altri prodotti delle miniere e delle cave;Tot_complessivo_in_fr.;esportazioni;51208923.8
2024;Svizzera;08 Altri prodotti delle miniere e delle cave;Tot_complessivo_in_fr.;importazioni;269036760.11
2024;Svizzera;09 Servizi di supporto per le attività di estrazione;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;09 Servizi di supporto per le attività di estrazione;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;09 Servizi di supporto per le attività di estrazione;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;09 Servizi di supporto per le attività di estrazione;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;10 Prodotti alimentari;Tot_congiunturale_in_fr.;esportazioni;8119032595.16
2024;Svizzera;10 Prodotti alimentari;Tot_congiunturale_in_fr.;importazioni;8307733138.61
2024;Svizzera;10 Prodotti alimentari;Tot_complessivo_in_fr.;esportazioni;8119032595.16
2024;Svizzera;10 Prodotti alimentari;Tot_complessivo_in_fr.;importazioni;8307733138.61
2024;Svizzera;11 Bevande;Tot_congiunturale_in_fr.;esportazioni;1471869253.55
2024;Svizzera;11 Bevande;Tot_congiunturale_in_fr.;importazioni;2037742746.44
2024;Svizzera;11 Bevande;Tot_complessivo_in_fr.;esportazioni;1471869253.55
2024;Svizzera;11 Bevande;Tot_complessivo_in_fr.;importazioni;2037742746.44
2024;Svizzera;12 Prodotti a base di tabacco;Tot_congiunturale_in_fr.;esportazioni;324688812.06
2024;Svizzera;12 Prodotti a base di tabacco;Tot_congiunturale_in_fr.;importazioni;366337023.54
2024;Svizzera;12 Prodotti a base di tabacco;Tot_complessivo_in_fr.;esportazioni;324688812.06
2024;Svizzera;12 Prodotti a base di tabacco;Tot_complessivo_in_fr.;importazioni;366337023.54
2024;Svizzera;13 Prodotti tessili;Tot_congiunturale_in_fr.;esportazioni;827186214.27
2024;Svizzera;13 Prodotti tessili;Tot_congiunturale_in_fr.;importazioni;1820271577.16
2024;Svizzera;13 Prodotti tessili;Tot_complessivo_in_fr.;esportazioni;827186214.27
2024;Svizzera;13 Prodotti tessili;Tot_complessivo_in_fr.;importazioni;1820271577.16
2024;Svizzera;14 Articoli di abbigliamento;Tot_congiunturale_in_fr.;esportazioni;2809383990.42
2024;Svizzera;14 Articoli di abbigliamento;Tot_congiunturale_in_fr.;importazioni;7634472935.98
2024;Svizzera;14 Articoli di abbigliamento;Tot_complessivo_in_fr.;esportazioni;2809383990.42
2024;Svizzera;14 Articoli di abbigliamento;Tot_complessivo_in_fr.;importazioni;7634472935.98
2024;Svizzera;15 Cuoio e relativi prodotti;Tot_congiunturale_in_fr.;esportazioni;1370312016.43
2024;Svizzera;15 Cuoio e relativi prodotti;Tot_congiunturale_in_fr.;importazioni;3339469237.47
2024;Svizzera;15 Cuoio e relativi prodotti;Tot_complessivo_in_fr.;esportazioni;1370312016.43
2024;Svizzera;15 Cuoio e relativi prodotti;Tot_complessivo_in_fr.;importazioni;3339469237.47
2024;Svizzera;"16 Legno e prodotti in legno e sughero (esclusi i mobili); articoli di paglia e materiali da intreccio";Tot_congiunturale_in_fr.;esportazioni;447558481.57
2024;Svizzera;"16 Legno e prodotti in legno e sughero (esclusi i mobili); articoli di paglia e materiali da intreccio";Tot_congiunturale_in_fr.;importazioni;2052872971.4
2024;Svizzera;"16 Legno e prodotti in legno e sughero (esclusi i mobili); articoli di paglia e materiali da intreccio";Tot_complessivo_in_fr.;esportazioni;447558481.57
2024;Svizzera;"16 Legno e prodotti in legno e sughero (esclusi i mobili); articoli di paglia e materiali da intreccio";Tot_complessivo_in_fr.;importazioni;2052872971.4
2024;Svizzera;17 Carta e prodotti di carta;Tot_congiunturale_in_fr.;esportazioni;959399724.11
2024;Svizzera;17 Carta e prodotti di carta;Tot_congiunturale_in_fr.;importazioni;2365327976.82
2024;Svizzera;17 Carta e prodotti di carta;Tot_complessivo_in_fr.;esportazioni;959399724.11
2024;Svizzera;17 Carta e prodotti di carta;Tot_complessivo_in_fr.;importazioni;2365327976.82
2024;Svizzera;18 Servizi di stampa e di registrazione;Tot_congiunturale_in_fr.;esportazioni;47238894.95
2024;Svizzera;18 Servizi di stampa e di registrazione;Tot_congiunturale_in_fr.;importazioni;12579889
2024;Svizzera;18 Servizi di stampa e di registrazione;Tot_complessivo_in_fr.;esportazioni;47238894.95
2024;Svizzera;18 Servizi di stampa e di registrazione;Tot_complessivo_in_fr.;importazioni;12579889
2024;Svizzera;19 Coke e prodotti petroliferi raffinati;Tot_congiunturale_in_fr.;esportazioni;752691818.63
2024;Svizzera;19 Coke e prodotti petroliferi raffinati;Tot_congiunturale_in_fr.;importazioni;4990722989.27
2024;Svizzera;19 Coke e prodotti petroliferi raffinati;Tot_complessivo_in_fr.;esportazioni;752691818.63
2024;Svizzera;19 Coke e prodotti petroliferi raffinati;Tot_complessivo_in_fr.;importazioni;4990722989.27
2024;Svizzera;20 Prodotti chimici;Tot_congiunturale_in_fr.;esportazioni;33436312065
2024;Svizzera;20 Prodotti chimici;Tot_congiunturale_in_fr.;importazioni;14630333466.04
2024;Svizzera;20 Prodotti chimici;Tot_complessivo_in_fr.;esportazioni;33449282183.95
2024;Svizzera;20 Prodotti chimici;Tot_complessivo_in_fr.;importazioni;14643901338
2024;Svizzera;21 Prodotti farmaceutici di base e preparati farmaceutici;Tot_congiunturale_in_fr.;esportazioni;115402345513.32
2024;Svizzera;21 Prodotti farmaceutici di base e preparati farmaceutici;Tot_congiunturale_in_fr.;importazioni;61018958680.82
2024;Svizzera;21 Prodotti farmaceutici di base e preparati farmaceutici;Tot_complessivo_in_fr.;esportazioni;115402345513.32
2024;Svizzera;21 Prodotti farmaceutici di base e preparati farmaceutici;Tot_complessivo_in_fr.;importazioni;61018958680.82
2024;Svizzera;22 Articoli in gomma e materie plastiche;Tot_congiunturale_in_fr.;esportazioni;3854876004.76
2024;Svizzera;22 Articoli in gomma e materie plastiche;Tot_congiunturale_in_fr.;importazioni;6175229987.39
2024;Svizzera;22 Articoli in gomma e materie plastiche;Tot_complessivo_in_fr.;esportazioni;3854876004.76
2024;Svizzera;22 Articoli in gomma e materie plastiche;Tot_complessivo_in_fr.;importazioni;6175229987.39
2024;Svizzera;23 Altri prodotti della lavorazione di minerali non metalliferi;Tot_congiunturale_in_fr.;esportazioni;963038984.44
2024;Svizzera;23 Altri prodotti della lavorazione di minerali non metalliferi;Tot_congiunturale_in_fr.;importazioni;2665647252.37
2024;Svizzera;23 Altri prodotti della lavorazione di minerali non metalliferi;Tot_complessivo_in_fr.;esportazioni;963038984.44
2024;Svizzera;23 Altri prodotti della lavorazione di minerali non metalliferi;Tot_complessivo_in_fr.;importazioni;2665647252.37
2024;Svizzera;24 Metalli;Tot_congiunturale_in_fr.;esportazioni;3048425310.32
2024;Svizzera;24 Metalli;Tot_congiunturale_in_fr.;importazioni;6725698805.06
2024;Svizzera;24 Metalli;Tot_complessivo_in_fr.;esportazioni;108740758155.65
2024;Svizzera;24 Metalli;Tot_complessivo_in_fr.;importazioni;103790583353.79
2024;Svizzera;25 Prodotti in metallo, esclusi macchine e impianti;Tot_congiunturale_in_fr.;esportazioni;5901652267.85
2024;Svizzera;25 Prodotti in metallo, esclusi macchine e impianti;Tot_congiunturale_in_fr.;importazioni;6010880738.01
2024;Svizzera;25 Prodotti in metallo, esclusi macchine e impianti;Tot_complessivo_in_fr.;esportazioni;5901652267.85
2024;Svizzera;25 Prodotti in metallo, esclusi macchine e impianti;Tot_complessivo_in_fr.;importazioni;6010880738.01
2024;Svizzera;26 Prodotti informatici, elettronici ed ottici;Tot_congiunturale_in_fr.;esportazioni;38322648499.84
2024;Svizzera;26 Prodotti informatici, elettronici ed ottici;Tot_congiunturale_in_fr.;importazioni;17179326522.24
2024;Svizzera;26 Prodotti informatici, elettronici ed ottici;Tot_complessivo_in_fr.;esportazioni;38322648499.84
2024;Svizzera;26 Prodotti informatici, elettronici ed ottici;Tot_complessivo_in_fr.;importazioni;17179326522.24
2024;Svizzera;27 Apparecchiature elettriche;Tot_congiunturale_in_fr.;esportazioni;10343191895.44
2024;Svizzera;27 Apparecchiature elettriche;Tot_congiunturale_in_fr.;importazioni;9883584355.92
2024;Svizzera;27 Apparecchiature elettriche;Tot_complessivo_in_fr.;esportazioni;10343191895.44
2024;Svizzera;27 Apparecchiature elettriche;Tot_complessivo_in_fr.;importazioni;9883584355.92
2024;Svizzera;28 Macchine ed apparecchi meccanici n.c.a.;Tot_congiunturale_in_fr.;esportazioni;20867128553.83
2024;Svizzera;28 Macchine ed apparecchi meccanici n.c.a.;Tot_congiunturale_in_fr.;importazioni;14721766164.69
2024;Svizzera;28 Macchine ed apparecchi meccanici n.c.a.;Tot_complessivo_in_fr.;esportazioni;20867128553.83
2024;Svizzera;28 Macchine ed apparecchi meccanici n.c.a.;Tot_complessivo_in_fr.;importazioni;14721766164.69
2024;Svizzera;29 Autoveicoli, rimorchi e semirimorchi;Tot_congiunturale_in_fr.;esportazioni;2364102507.31
2024;Svizzera;29 Autoveicoli, rimorchi e semirimorchi;Tot_congiunturale_in_fr.;importazioni;15529369478.39
2024;Svizzera;29 Autoveicoli, rimorchi e semirimorchi;Tot_complessivo_in_fr.;esportazioni;2364102507.31
2024;Svizzera;29 Autoveicoli, rimorchi e semirimorchi;Tot_complessivo_in_fr.;importazioni;15529369478.39
2024;Svizzera;30 Altri mezzi di trasporto;Tot_congiunturale_in_fr.;esportazioni;3234960128.33
2024;Svizzera;30 Altri mezzi di trasporto;Tot_congiunturale_in_fr.;importazioni;5014466300.96
2024;Svizzera;30 Altri mezzi di trasporto;Tot_complessivo_in_fr.;esportazioni;3234960128.33
2024;Svizzera;30 Altri mezzi di trasporto;Tot_complessivo_in_fr.;importazioni;5014466300.96
2024;Svizzera;31 Mobilio;Tot_congiunturale_in_fr.;esportazioni;486637025.28
2024;Svizzera;31 Mobilio;Tot_congiunturale_in_fr.;importazioni;3190374348.49
2024;Svizzera;31 Mobilio;Tot_complessivo_in_fr.;esportazioni;486637025.28
2024;Svizzera;31 Mobilio;Tot_complessivo_in_fr.;importazioni;3190374348.49
2024;Svizzera;32 Altri manufatti;Tot_congiunturale_in_fr.;esportazioni;21904168533.1
2024;Svizzera;32 Altri manufatti;Tot_congiunturale_in_fr.;importazioni;15291488186.52
2024;Svizzera;32 Altri manufatti;Tot_complessivo_in_fr.;esportazioni;24342278425.13
2024;Svizzera;32 Altri manufatti;Tot_complessivo_in_fr.;importazioni;18204724877.57
2024;Svizzera;33 Servizi di riparazione e installazione di macchinari e apparecchi;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;33 Servizi di riparazione e installazione di macchinari e apparecchi;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;33 Servizi di riparazione e installazione di macchinari e apparecchi;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;33 Servizi di riparazione e installazione di macchinari e apparecchi;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;35 Energia elettrica, gas, vapore e aria condizionata;Tot_congiunturale_in_fr.;esportazioni;3962496002.49
2024;Svizzera;35 Energia elettrica, gas, vapore e aria condizionata;Tot_congiunturale_in_fr.;importazioni;2278551046.4
2024;Svizzera;35 Energia elettrica, gas, vapore e aria condizionata;Tot_complessivo_in_fr.;esportazioni;3962496002.49
2024;Svizzera;35 Energia elettrica, gas, vapore e aria condizionata;Tot_complessivo_in_fr.;importazioni;2278551046.4
2024;Svizzera;"36 Acqua naturale; servizi di trattamento delle acque e di produzione e distribuzione d'acqua";Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;"36 Acqua naturale; servizi di trattamento delle acque e di produzione e distribuzione d'acqua";Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;"36 Acqua naturale; servizi di trattamento delle acque e di produzione e distribuzione d'acqua";Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;"36 Acqua naturale; servizi di trattamento delle acque e di produzione e distribuzione d'acqua";Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;"37 Servizi di smaltimento delle acque di scarico; fanghi di depurazione";Tot_congiunturale_in_fr.;esportazioni;4490
2024;Svizzera;"37 Servizi di smaltimento delle acque di scarico; fanghi di depurazione";Tot_congiunturale_in_fr.;importazioni;199135.01
2024;Svizzera;"37 Servizi di smaltimento delle acque di scarico; fanghi di depurazione";Tot_complessivo_in_fr.;esportazioni;4490
2024;Svizzera;"37 Servizi di smaltimento delle acque di scarico; fanghi di depurazione";Tot_complessivo_in_fr.;importazioni;199135.01
2024;Svizzera;"38 Servizi di trattamento e smaltimento dei rifiuti; servizi di recupero dei materiali";Tot_congiunturale_in_fr.;esportazioni;1190763369.2
2024;Svizzera;"38 Servizi di trattamento e smaltimento dei rifiuti; servizi di recupero dei materiali";Tot_congiunturale_in_fr.;importazioni;385970314.08
2024;Svizzera;"38 Servizi di trattamento e smaltimento dei rifiuti; servizi di recupero dei materiali";Tot_complessivo_in_fr.;esportazioni;1921140525.23
2024;Svizzera;"38 Servizi di trattamento e smaltimento dei rifiuti; servizi di recupero dei materiali";Tot_complessivo_in_fr.;importazioni;3062682143.95
2024;Svizzera;39 Servizi di decontaminazione ed altri servizi di trattamento dei rifiuti;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;39 Servizi di decontaminazione ed altri servizi di trattamento dei rifiuti;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;39 Servizi di decontaminazione ed altri servizi di trattamento dei rifiuti;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;39 Servizi di decontaminazione ed altri servizi di trattamento dei rifiuti;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;41 Edifici ed opere di edilizia civile;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;41 Edifici ed opere di edilizia civile;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;41 Edifici ed opere di edilizia civile;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;41 Edifici ed opere di edilizia civile;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;42 Lavori di costruzione ed opere di genio civile;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;42 Lavori di costruzione ed opere di genio civile;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;42 Lavori di costruzione ed opere di genio civile;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;42 Lavori di costruzione ed opere di genio civile;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;43 Opere specializzate;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;43 Opere specializzate;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;43 Opere specializzate;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;43 Opere specializzate;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;45 Servizi di vendita all'ingrosso e al dettaglio e di riparazione di autoveicoli e motocicli;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;45 Servizi di vendita all'ingrosso e al dettaglio e di riparazione di autoveicoli e motocicli;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;45 Servizi di vendita all'ingrosso e al dettaglio e di riparazione di autoveicoli e motocicli;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;45 Servizi di vendita all'ingrosso e al dettaglio e di riparazione di autoveicoli e motocicli;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;46 Servizi di vendita all'ingrosso, escluso quello di autoveicoli e di motocicli;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;46 Servizi di vendita all'ingrosso, escluso quello di autoveicoli e di motocicli;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;46 Servizi di vendita all'ingrosso, escluso quello di autoveicoli e di motocicli;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;46 Servizi di vendita all'ingrosso, escluso quello di autoveicoli e di motocicli;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;47 Servizi di vendita al dettaglio, escluso quello di autoveicoli e di motocicli;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;47 Servizi di vendita al dettaglio, escluso quello di autoveicoli e di motocicli;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;47 Servizi di vendita al dettaglio, escluso quello di autoveicoli e di motocicli;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;47 Servizi di vendita al dettaglio, escluso quello di autoveicoli e di motocicli;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;49 Servizi di trasporto terrestre e di trasporto mediante condotte;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;49 Servizi di trasporto terrestre e di trasporto mediante condotte;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;49 Servizi di trasporto terrestre e di trasporto mediante condotte;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;49 Servizi di trasporto terrestre e di trasporto mediante condotte;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;50 Servizi di trasporto marittimo e per vie d'acqua;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;50 Servizi di trasporto marittimo e per vie d'acqua;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;50 Servizi di trasporto marittimo e per vie d'acqua;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;50 Servizi di trasporto marittimo e per vie d'acqua;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;51 Servizi di trasporto aereo;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;51 Servizi di trasporto aereo;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;51 Servizi di trasporto aereo;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;51 Servizi di trasporto aereo;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;52 Servizi di magazzinaggio e di supporto per i trasporti;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;52 Servizi di magazzinaggio e di supporto per i trasporti;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;52 Servizi di magazzinaggio e di supporto per i trasporti;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;52 Servizi di magazzinaggio e di supporto per i trasporti;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;53 Servizi postali e di corriere;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;53 Servizi postali e di corriere;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;53 Servizi postali e di corriere;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;53 Servizi postali e di corriere;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;55 Servizi di alloggio;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;55 Servizi di alloggio;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;55 Servizi di alloggio;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;55 Servizi di alloggio;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;56 Servizi di ristorazione e di vendita di bevande;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;56 Servizi di ristorazione e di vendita di bevande;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;56 Servizi di ristorazione e di vendita di bevande;Tot_complessivo_in_fr.;esportazioni;0
2024;Svizzera;56 Servizi di ristorazione e di vendita di bevande;Tot_complessivo_in_fr.;importazioni;0
2024;Svizzera;58 Servizi di editoria;Tot_congiunturale_in_fr.;esportazioni;314097402.72
2024;Svizzera;58 Servizi di editoria;Tot_congiunturale_in_fr.;importazioni;1083234985.75
2024;Svizzera;58 Servizi di editoria;Tot_complessivo_in_fr.;esportazioni;314097402.72
2024;Svizzera;58 Servizi di editoria;Tot_complessivo_in_fr.;importazioni;1083234985.75
2024;Svizzera;"59 Servizi di produzione di pellicole cinematografiche, di video e di programmi televisivi; edizione di registrazioni sonore e edizioni musicali";Tot_congiunturale_in_fr.;esportazioni;31193156.89
2024;Svizzera;"59 Servizi di produzione di pellicole cinematografiche, di video e di programmi televisivi; edizione di registrazioni sonore e edizioni musicali";Tot_congiunturale_in_fr.;importazioni;67691735.08
2024;Svizzera;"59 Servizi di produzione di pellicole cinematografiche, di video e di programmi televisivi; edizione di registrazioni sonore e edizioni musicali";Tot_complessivo_in_fr.;esportazioni;31193156.89
2024;Svizzera;"59 Servizi di produzione di pellicole cinematografiche, di video e di programmi televisivi; edizione di registrazioni sonore e edizioni musicali";Tot_complessivo_in_fr.;importazioni;67691735.08
2024;Svizzera;60 Servizi di programmazione e di emissione radiofonica e televisiva;Tot_congiunturale_in_fr.;esportazioni;0
2024;Svizzera;60 Servizi di programmazione e di emissione radiofonica e televisiva;Tot_congiunturale_in_fr.;importazioni;0
2024;Svizzera;60 Servizi di programmazione e di emissione radiofonica e televisiva;Tot_complessivo_in_fr.;esportazioni;0
